dataset_version,feature_schema_version,extraction_artifact_version,label_schema_version,label_source,weak_target_score,expert_target_score,query,category,intent,city,region_code,url,domain,rank,serp_page,title,snippet,page_type,fetch_status,fetch_error,artifact_path,artifact_sha1,artifact_size_bytes,target_score,text_length_chars,html_length_chars,word_count,unique_word_count,unique_word_ratio,avg_word_length,sentence_count,avg_sentence_length,paragraph_count,h1_count,h2_count,h3_count,heading_count,title_present,title_length,meta_description_present,meta_description_length,query_in_title,query_in_text,exact_query_count,query_term_count,title_query_term_count,meta_query_term_count,title_keyword_coverage_ratio,meta_keyword_coverage_ratio,query_terms_in_headings,heading_query_coverage_ratio,first_200_words_query_term_count,query_density,keyword_coverage_ratio,link_count,image_count,list_item_count,strong_tag_count,form_count,input_count,inputs_per_form_ratio,avg_paragraph_length,link_density_per_1000_words,image_density_per_1000_words,list_density_per_1000_words,strong_density_per_1000_words,text_to_html_ratio,semantic_similarity,early_query_coverage_ratio,conversion_signal_score,content_link_ratio,heading_paragraph_balance,query_semantic_alignment,title_semantic_alignment,heading_semantic_alignment,title_heading_keyword_alignment,content_depth_semantic_score,query_prominence_score,title_length_quality,meta_length_quality,keyword_balance_score,semantic_content_richness,cta_semantic_score,http_status_code,http_status_ok,redirect_count,has_redirect,canonical_present,canonical_matches_final_url,meta_robots_present,x_robots_tag_present,robots_noindex,robots_nofollow,page_indexable,viewport_present,lang_present,hreflang_count,hreflang_present,url_depth,url_parameter_count,url_has_query_parameters,redirect_efficiency_score,url_hygiene_score,technical_metadata_score,canonical_signal_score,technical_seo_score,phone_present,phone_count,email_present,address_present,business_hours_present,price_present,currency_present,delivery_info_present,payment_info_present,warranty_info_present,returns_info_present,reviews_present,rating_present,faq_present,cta_present,cta_count,messenger_present,value_proposition_present,legal_requisites_present,company_identity_present,contact_options_score,commercial_signal_count,trust_signal_count,commercial_signals_score,trust_signals_score,commercial_trust_score,heavy_analysis_available,heavy_analysis_overall_score,structured_data_json_ld_count,structured_data_valid_json_ld_count,structured_data_malformed_json_ld_count,structured_data_schema_type_count,structured_data_business_schema_present,structured_data_offer_schema_present,structured_data_faq_schema_present,structured_data_breadcrumb_schema_present,structured_data_score,mobile_viewport_present,mobile_readiness_score,rendering_browser_fetch_used,rendering_js_dependency_risk,rendering_text_html_ratio,rendering_score,performance_html_size_kb,performance_dom_node_count,performance_script_count,performance_stylesheet_count,performance_image_count,performance_response_time_ms,performance_resource_complexity_score,performance_proxy_score,intent_is_commercial,intent_is_local_commercial,intent_is_informational,intent_is_navigational,intent_confidence,query_local_modifier,commercial_intent_score,local_intent_score,informational_intent_score,navigational_intent_score,commercial_intent_alignment,local_intent_alignment,informational_intent_alignment,navigational_intent_alignment,intent_alignment_score
dataset-v3-d37,v3,extraction-v2,hybrid-v1,hybrid,84.2105,87.1,пластиковые окна цена Новосибирск,пластиковые окна,commercial,Новосибирск,65,https://r-okna.com/,r-okna.com,4,0,,,homepage,ok,,..\dataset-v2\artifacts\query--779e28e5cb52d17f.json,2d24a829bff30893bc3e26c415c505db3c1f4548,937007,86.2331,31954.0,740677.0,4432.0,1586.0,0.35785198555956677,6.007,223.0,19.8744,115.0,1.0,21.0,1.0,23.0,1.0,107.0,1.0,173.0,0.0,0.0,0.0,152.0,3.0,4.0,0.5,0.5,5.0,0.5,39.0,0.034296,1.0,331.0,118.0,297.0,11.0,5.0,28.0,5.6,38.5391,74.684116,26.624549,67.012635,2.481949,0.043142,0.590229,1.0,1.0,13.389728,0.2,0.590229,0.295115,0.295115,0.25,0.590229,0.7,0.054545,0.806897,0.856799,0.211215,0.590229,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,0.384955,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.220833,1.0,0.91,1.0,0.811255,0.043142,0.188745,761.2158,3140.0,78.0,48.0,118.0,13832.5022,0.076988,0.220241,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.790196,0.845295,0.66276,0.737916,0.845295
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,78.9474,,пластиковые окна цена Новосибирск,пластиковые окна,commercial,Новосибирск,65,https://oknasravni.ru/novosibirsk,oknasravni.ru,5,0,,,content,ok,,..\dataset-v2\artifacts\query--0222eaf2573869a0.json,083168151740d5137f9ece457a4cb74cbfc92de0,239825,78.9474,14066.0,174936.0,2146.0,835.0,0.3890959925442684,5.3048,174.0,12.3333,3.0,1.0,8.0,2.0,11.0,1.0,71.0,1.0,157.0,0.0,0.0,0.0,134.0,1.0,3.0,0.25,0.5,8.0,0.5,44.0,0.062442,1.0,126.0,292.0,30.0,0.0,0.0,2.0,0.0,715.3333,58.713886,136.067102,13.979497,0.0,0.080407,0.573522,1.0,0.75,17.031746,3.666667,0.573522,0.14338,0.286761,0.125,0.573522,0.6125,0.709091,0.917241,0.0,0.223155,0.430141,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.98,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4,5.0,6.0,0.555556,0.666667,0.540741,1.0,0.546239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.302857,0.080407,0.697143,182.5322,1436.0,8.0,4.0,292.0,4700.7458,0.553754,0.577815,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.605614,0.621569,0.581877,0.623208,0.621569
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,73.6842,,пластиковые окна цена Новосибирск,пластиковые окна,commercial,Новосибирск,65,https://mirokon-nsk.ru/,mirokon-nsk.ru,6,0,,,homepage,ok,,..\dataset-v2\artifacts\query--8b2028d70f2b244b.json,6b80dfa35afe9eb7ebd2b71cb5a9fc334e1170e6,166869,73.6842,9983.0,115960.0,1445.0,662.0,0.4581314878892734,5.7702,105.0,13.7619,13.0,1.0,4.0,0.0,5.0,1.0,52.0,1.0,142.0,0.0,0.0,0.0,69.0,3.0,5.0,0.75,0.75,5.0,0.75,27.0,0.047751,1.0,69.0,52.0,39.0,0.0,7.0,49.0,7.0,111.1538,47.750865,35.986159,26.989619,0.0,0.08609,0.540896,1.0,1.0,20.942029,0.384615,0.540896,0.405672,0.405672,0.5625,0.521063,0.85,0.945455,0.97931,0.408304,0.19893,0.540896,200.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.95,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4,6.0,6.0,0.666667,0.666667,0.577778,1.0,0.432588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.624286,0.08609,0.375714,123.3457,892.0,33.0,22.0,52.0,8883.454,0.376181,0.444636,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.670754,0.666903,0.581787,0.686589,0.666903
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,68.4211,,пластиковые окна цена Новосибирск,пластиковые окна,commercial,Новосибирск,65,https://oknaveka.com/,oknaveka.com,7,0,,,homepage,ok,,..\dataset-v2\artifacts\query--e0594a8233157b02.json,e30953ab5e5f6c33fc5d4987c5db221eedff5dc3,658774,68.4211,11212.0,592614.0,1617.0,761.0,0.4706246134817563,5.6314,124.0,13.0403,66.0,4.0,19.0,19.0,42.0,1.0,66.0,1.0,145.0,0.0,0.0,0.0,36.0,2.0,2.0,0.5,0.5,14.0,0.5,9.0,0.022263,1.0,61.0,91.0,92.0,0.0,2.0,11.0,5.5,24.5,37.724181,56.277056,56.895485,0.0,0.01892,0.454892,1.0,1.0,26.508197,0.636364,0.454892,0.227446,0.227446,0.25,0.454892,0.7,0.8,1.0,0.742115,0.192318,0.454892,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,8.0,1.0,0.888889,0.962963,1.0,0.419795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.63437,0.01892,0.36563,589.3145,1185.0,13.0,30.0,91.0,11352.3375,0.321397,0.403548,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.732717,0.803042,0.592186,0.666982,0.803042
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,63.1579,,пластиковые окна цена Новосибирск,пластиковые окна,commercial,Новосибирск,65,https://plastikovye-okna-nsk.ru/,plastikovye-okna-nsk.ru,8,0,,,homepage,ok,,..\dataset-v2\artifacts\query--214b8233dff5dc15.json,502cdf07f4cff8619bdaa7a6e541edb23f1555b3,461506,63.1579,25581.0,327106.0,3729.0,1154.0,0.30946634486457497,5.6661,297.0,12.5556,269.0,1.0,15.0,1.0,17.0,1.0,72.0,1.0,164.0,0.0,0.0,0.0,156.0,3.0,4.0,0.5,0.75,7.0,0.5,20.0,0.041834,1.0,182.0,203.0,35.0,15.0,6.0,77.0,12.833333,13.8625,48.806651,54.438187,9.385894,4.022526,0.078204,0.490726,1.0,1.0,20.489011,0.063197,0.490726,0.245363,0.245363,0.25,0.490726,0.7,0.690909,0.868966,0.605524,0.151863,0.490726,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,0.566196,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.6,1.0,0.91,1.0,0.593572,0.078204,0.406428,339.668,2956.0,30.0,14.0,203.0,9165.4875,0.247809,0.348357,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.754002,0.820295,0.611483,0.70396,0.820295
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,57.8947,,пластиковые окна цена Новосибирск,пластиковые окна,commercial,Новосибирск,65,https://sitc.ru/novosibirsk/okna/,sitc.ru,9,0,,,content,ok,,..\dataset-v2\artifacts\query--57fa86c19d68f0f1.json,02af474979a33ce17ac57212155ce1eafd50c75d,229616,57.8947,14754.0,161376.0,2071.0,669.0,0.32303235152100435,5.8662,79.0,26.2152,75.0,1.0,22.0,53.0,76.0,1.0,90.0,1.0,169.0,0.0,0.0,0.0,136.0,2.0,2.0,0.5,0.25,21.0,0.5,11.0,0.065669,1.0,132.0,61.0,35.0,51.0,0.0,10.0,0.0,27.6133,63.737325,29.45437,16.900048,24.625785,0.091426,0.7038,1.0,0.75,15.689394,1.013333,0.7038,0.3519,0.3519,0.25,0.7038,0.7,0.363636,0.834483,0.0,0.22735,0.52785,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.8,0.5,1.0,0.86,1.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,39.0,0.0,1.0,1.0,1.0,0.6,7.0,8.0,0.777778,0.888889,0.755556,1.0,0.647972,5.0,5.0,0.0,3.0,0.0,1.0,0.0,1.0,0.75,1.0,0.91,1.0,0.534286,0.091426,0.465714,169.4902,2152.0,26.0,5.0,61.0,5177.2687,0.404898,0.466174,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.7144,0.766307,0.643543,0.689243,0.766307
dataset-v3-d37,v3,extraction-v2,hybrid-v1,hybrid,52.6316,0.0,пластиковые окна цена Новосибирск,пластиковые окна,commercial,Новосибирск,65,https://novosibirsk.lemanapro.ru/catalogue/plastikovye-okna/,novosibirsk.lemanapro.ru,10,0,,,product,ok,,..\dataset-v2\artifacts\query--226ea6d464c6cf9e.json,eac2c475519a30d5984c759c8a96a1ba68d8cc1d,10095,15.7895,77.0,8264.0,13.0,13.0,1.0,5.0,1.0,13.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,76.923077,0.0,0.0,0.0,0.009318,-0.05943,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,-0.000515,0.0,0.218182,0.0,0.0,-0.000429,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,0.75,0.71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.111111,0.0,0.103704,1.0,0.536196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.760695,1.0,0.509236,0.009318,0.490764,8.1094,40.0,0.0,2.0,0.0,3465.9053,0.97443,0.893323,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.089215,0.152335,0.062425,0.188445,0.152335
dataset-v3-d37,v3,extraction-v2,hybrid-v1,hybrid,100.0,89.0,пластиковые окна цена Казань,пластиковые окна,commercial,Казань,43,https://plastikovye-okna-kazan.ru/,plastikovye-okna-kazan.ru,1,0,,,homepage,ok,,..\dataset-v2\artifacts\query--847c45aa9b176af7.json,b338308d5b3d2a5a7ba32c4d6f8c3064bf6be494,621736,92.3,35255.0,452228.0,5080.0,1454.0,0.2862204724409449,5.7409,391.0,12.9923,301.0,1.0,18.0,1.0,20.0,1.0,66.0,1.0,153.0,0.0,0.0,0.0,201.0,3.0,4.0,0.5,0.75,7.0,0.5,21.0,0.039567,1.0,191.0,216.0,29.0,16.0,7.0,100.0,14.285714,16.8771,37.598425,42.519685,5.708661,3.149606,0.077958,0.642007,1.0,1.0,26.596859,0.066445,0.642007,0.321003,0.321003,0.25,0.642007,0.7,0.8,0.944828,0.681102,0.183756,0.642007,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,0.583843,1.0,5.0,0.0,4.0,1.0,0.0,0.0,1.0,0.8,1.0,0.91,1.0,0.658932,0.077958,0.341068,469.6465,3636.0,58.0,17.0,216.0,10641.3638,0.162408,0.284306,0.0,1.0,0.0,0.0,0.05,1.0,0.45,0.5,0.0,0.0,0.80903,0.858304,0.682441,0.755585,0.858304
dataset-v3-d37,v3,extraction-v2,hybrid-v1,hybrid,94.7368,60.4,пластиковые окна цена Казань,пластиковые окна,commercial,Казань,43,https://vottakieokna.ru/,vottakieokna.ru,2,0,,,homepage,ok,,..\dataset-v2\artifacts\query--a89d33ce108bba5e.json,62e1882f8ef1c782a716937126a9de04ff1cf9c5,202589,70.701,4262.0,167825.0,559.0,308.0,0.5509838998211091,6.4973,36.0,15.5278,8.0,1.0,10.0,2.0,13.0,1.0,70.0,1.0,189.0,0.0,0.0,0.0,26.0,3.0,4.0,0.5,0.5,1.0,0.25,19.0,0.046512,0.75,121.0,54.0,88.0,0.0,4.0,15.0,3.75,69.875,216.457961,96.601073,157.423971,0.0,0.025396,0.539865,1.0,1.0,4.619835,1.625,0.404899,0.269933,0.134966,0.125,0.20119,0.6,0.727273,0.696552,0.337209,0.092377,0.539865,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,0.777778,0.888889,0.888889,1.0,0.412408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.811752,0.025396,0.188248,168.9551,709.0,29.0,4.0,54.0,5268.1159,0.518509,0.551382,0.0,1.0,0.0,0.0,0.05,1.0,0.45,0.5,0.0,0.0,0.672893,0.76422,0.459753,0.627522,0.76422
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,89.4737,,пластиковые окна цена Казань,пластиковые окна,commercial,Казань,43,https://kazan.okna-plastikovyye.ru/,kazan.okna-plastikovyye.ru,3,0,,,homepage,ok,,..\dataset-v2\artifacts\query--6e49de03beea9ca4.json,06e19ff12c383fdaebb6569cde256e74fa78859a,495117,89.4737,24168.0,328263.0,3419.0,1090.0,0.31880666861655454,5.8789,285.0,11.9965,262.0,1.0,6.0,0.0,7.0,1.0,43.0,1.0,43.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,3.0,0.25,31.0,0.043872,1.0,229.0,146.0,274.0,7.0,9.0,145.0,16.111111,13.0496,66.978649,42.702545,80.140392,2.047382,0.073624,0.307633,1.0,1.0,14.930131,0.026718,0.307633,0.0,0.076908,0.0,0.307633,0.4625,0.781818,0.296552,0.537584,0.098075,0.307633,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,0.598148,4.0,7.0,0.0,4.0,1.0,1.0,0.0,0.0,0.85,1.0,0.91,1.0,0.677895,0.073624,0.322105,350.4961,3066.0,45.0,44.0,146.0,11715.7195,0.197316,0.310487,0.0,1.0,0.0,0.0,0.05,1.0,0.45,0.5,0.0,0.0,0.657951,0.751967,0.494331,0.600629,0.751967
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,78.9474,,пластиковые окна цена Казань,пластиковые окна,commercial,Казань,43,https://oknazavr.ru/kazan/,oknazavr.ru,5,0,,,content,ok,,..\dataset-v2\artifacts\query--fb4c67301adb69e7.json,b2ad5f22c3a051ef6fea2eeea8362badb9fc4d70,328709,78.9474,8436.0,260062.0,1230.0,643.0,0.5227642276422764,5.6407,110.0,11.1818,79.0,1.0,7.0,5.0,13.0,1.0,74.0,1.0,139.0,0.0,0.0,0.0,54.0,1.0,1.0,0.25,0.25,1.0,0.25,18.0,0.043902,0.75,282.0,82.0,186.0,0.0,2.0,10.0,5.0,15.5696,229.268293,66.666667,151.219512,0.0,0.032438,0.493187,1.0,1.0,4.361702,0.164557,0.36989,0.123297,0.123297,0.0625,0.404413,0.5125,0.654545,0.958621,0.402439,0.176177,0.493187,200.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.75,0.93,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6,7.0,7.0,0.777778,0.777778,0.718519,1.0,0.531902,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2875,1.0,0.91,1.0,0.588082,0.032438,0.411918,262.8135,1822.0,14.0,2.0,82.0,4945.7796,0.474254,0.51819,0.0,1.0,0.0,0.0,0.05,1.0,0.45,0.5,0.0,0.0,0.607553,0.691318,0.535721,0.581094,0.691318
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,73.6842,,пластиковые окна цена Казань,пластиковые окна,commercial,Казань,43,https://www.okna-rubin.ru/,okna-rubin.ru,6,0,,,homepage,ok,,..\dataset-v2\artifacts\query--213b76308cf9dba4.json,18014cb63c85147779f405d33dbf69a1dd535580,296381,73.6842,10394.0,221382.0,1432.0,758.0,0.5293296089385475,6.0796,88.0,16.2727,30.0,1.0,5.0,7.0,13.0,1.0,62.0,1.0,141.0,0.0,0.0,0.0,53.0,3.0,2.0,0.75,0.5,6.0,0.5,12.0,0.037011,1.0,149.0,47.0,51.0,0.0,6.0,53.0,8.833333,47.7333,104.050279,32.821229,35.614525,0.0,0.046951,0.374691,1.0,1.0,9.610738,0.433333,0.374691,0.281018,0.187345,0.375,0.357705,0.7875,0.872727,0.972414,0.766294,0.157787,0.374691,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,1.0,1.0,1.0,1.0,0.8,8.0,6.0,0.888889,0.666667,0.785185,1.0,0.525823,1.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.65,1.0,0.91,1.0,0.794591,0.046951,0.205409,225.8115,1913.0,40.0,36.0,47.0,9010.3492,0.233844,0.337883,0.0,1.0,0.0,0.0,0.05,1.0,0.45,0.5,0.0,0.0,0.683182,0.759904,0.509713,0.661026,0.759904
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,68.4211,,пластиковые окна цена Казань,пластиковые окна,commercial,Казань,43,https://oknamall.ru/,oknamall.ru,7,0,,,homepage,ok,,..\dataset-v2\artifacts\query--879f51f2d174c913.json,c5cf49b872bee3026556de2f37850c7de9b9d788,736316,68.4211,15263.0,667620.0,2103.0,987.0,0.4693295292439372,5.9396,125.0,16.824,24.0,0.0,0.0,0.0,0.0,1.0,65.0,1.0,242.0,0.0,0.0,0.0,47.0,3.0,3.0,0.5,0.5,0.0,0.0,3.0,0.022349,1.0,54.0,13.0,57.0,12.0,5.0,39.0,7.8,87.625,25.677603,6.181645,27.104137,5.706134,0.022862,0.587052,0.75,1.0,38.944444,0.0,0.587052,0.293526,0.0,0.0,0.587052,0.5125,0.818182,0.331034,0.744968,0.275521,0.587052,200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.7,1.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,0.6,6.0,6.0,0.666667,0.666667,0.644444,1.0,0.353019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.97075,1.0,0.89998,0.022862,0.10002,663.4551,1565.0,75.0,70.0,13.0,5807.8636,0.238406,0.341305,0.0,1.0,0.0,0.0,0.05,1.0,0.45,0.5,0.0,0.0,0.638609,0.647191,0.478636,0.573039,0.647191
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,63.1579,,пластиковые окна цена Казань,пластиковые окна,commercial,Казань,43,https://kazan-ihlas.ru/,kazan-ihlas.ru,8,0,,,homepage,ok,,..\dataset-v2\artifacts\query--edac9d16358827dc.json,c39218d5864bafd102f38304c71f3667e5932457,167307,63.1579,10919.0,89091.0,1540.0,724.0,0.4701298701298701,5.7831,123.0,12.5203,30.0,1.0,9.0,17.0,27.0,1.0,68.0,1.0,244.0,0.0,0.0,0.0,104.0,5.0,3.0,0.75,0.5,16.0,0.75,20.0,0.067532,1.0,154.0,79.0,230.0,25.0,1.0,2.0,2.0,51.3333,100.0,51.298701,149.350649,16.233766,0.12256,0.627954,1.0,1.0,10.0,0.9,0.627954,0.470966,0.470966,0.5625,0.627954,0.85,0.763636,0.317241,0.0,0.252577,0.627954,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,0.888889,1.0,0.962963,1.0,0.503583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.431429,0.12256,0.568571,96.5889,978.0,18.0,12.0,79.0,3558.6463,0.497679,0.535759,0.0,1.0,0.0,0.0,0.05,1.0,0.45,0.5,0.0,0.0,0.808015,0.86187,0.708561,0.78308,0.86187
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,57.8947,,пластиковые окна цена Казань,пластиковые окна,commercial,Казань,43,https://kazan.essokna.ru/,kazan.essokna.ru,9,0,,,homepage,ok,,..\dataset-v2\artifacts\query--6d95cc7ada6edfe0.json,b42f4a4de9bb447a0dd1612dd53fbcc776136a9a,140401,57.8947,7057.0,83404.0,1011.0,484.0,0.47873392680514343,5.8042,88.0,11.4886,12.0,1.0,7.0,23.0,31.0,1.0,51.0,1.0,222.0,0.0,0.0,0.0,64.0,2.0,5.0,0.5,1.0,11.0,0.75,25.0,0.063304,1.0,146.0,50.0,72.0,10.0,1.0,5.0,5.0,84.25,144.411474,49.455984,71.216617,9.891197,0.084612,0.567334,1.0,1.0,6.924658,2.583333,0.567334,0.283667,0.425501,0.375,0.382383,0.7625,0.927273,0.468966,0.0,0.15255,0.567334,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,8.0,7.0,0.888889,0.777778,0.888889,1.0,0.778884,5.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0,0.9,1.0,0.91,1.0,0.328571,0.084612,0.671429,92.1396,896.0,10.0,4.0,50.0,3335.4414,0.628808,0.634106,0.0,1.0,0.0,0.0,0.05,1.0,0.45,0.5,0.0,0.0,0.771748,0.835048,0.569547,0.737243,0.835048
